Solver,SeqSOR,CGSolver,BiCGSTABSolver,LoopSolver,SeqGS,GradientSolver,Precon,cells,post,pre,performance
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,5.0,3.0,9089.931071428571
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,5.0,4.0,9876.471428571427
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,2.0,5.0,10549.628571428571
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,6.0,6.0,8776.637857142856
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,4.0,3.0,11750.10357142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,3.0,1.0,9632.18857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,2.0,4.0,10969.79642857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,3.0,1.0,10574.414285714287
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,5.0,3.0,10229.039285714287
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,2.0,3.0,6967.7875
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,2.0,2.0,10675.035714285716
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,6.0,13219.492857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2.0,3.0,9823.213214285715
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,4.0,1.0,10175.983571428571
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,3.0,3.0,8788.804285714286
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,2.0,6.0,8862.772499999997
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,1.0,0.0,22564.949999999993
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,0.0,4.0,11971.439285714281
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.0,1.0,18385.242857142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,2.0,1.0,9204.694642857141
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,0.0,12525.30357142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,0.0,4.0,14619.528571428573
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,6.0,2.0,6970.53
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,6.0,17397.250000000004
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,1.0,1.0,10240.364285714284
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,5.0,0.0,9333.746428571432
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,6.0,2.0,8091.005357142856
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,5.0,3.0,6951.071428571428
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,2.0,1.0,9088.497857142858
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,3.0,6.0,8779.2925
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,3.0,6.0,9657.606071428572
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,5.0,6.0,7022.217499999999
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,4.0,2.0,9987.572142857141
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,4.0,1.0,8781.765714285712
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,6.0,3.0,7584.852500000001
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,3.0,3.0,10950.178571428569
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,5.0,4.0,7906.533928571428
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,3.0,5.0,11267.714285714284
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,1.0,5.0,11174.839285714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,0.0,6.0,11923.139285714284
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0,3.0,9630.586785714284
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,3.0,5.0,10634.403571428573
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,6.0,4.0,7260.375714285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,2.0,5.0,9847.275357142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,3.0,6.0,11768.953571428572
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,1.0,20324.714285714286
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,3.0,3.0,11650.278571428573
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,6.0,4.0,10314.310714285713
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,0.0,4.0,14054.996428571429
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,3.0,5.0,10852.332142857142
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,2.0,4.0,10161.555714285714
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,4.0,6.0,8734.177857142859
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,5.0,14545.1
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,5.0,2.0,10812.178571428569
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,1.0,5.0,10849.55
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,0.0,3.0,14641.432142857146
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,6.0,4.0,10568.042857142858
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,5.0,1.0,10231.42857142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,3.0,4.0,10407.357142857143
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,3.0,1.0,10559.603571428572
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,1.0,6.0,9929.111785714285
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,6.0,3.0,6737.735714285715
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,1.0,14082.55
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,2.0,6.0,9143.931428571426
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,5.0,3.0,10564.507142857141
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,2.0,0.0,12867.596428571427
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,5.0,2.0,10363.614285714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,0.0,1.0,19096.078571428574
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,3.0,0.0,9985.245714285715
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,6.0,4.0,11262.39642857143
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,6.0,10629.914285714287
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,4.0,12230.864285714293
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,6.0,0.0,10237.217857142858
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,6.0,16196.967857142856
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,3.0,1.0,9607.337857142857
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,1.0,6.0,9961.992142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,5.0,6.0,10474.089285714286
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,4.0,4.0,8057.833571428572
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,6.0,6.0,10335.067857142858
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1.0,3.0,14144.575000000003
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,2.0,3.0,9696.877142857144
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,6.0,2.0,11226.371428571429
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,6.0,3.0,10601.253571428573
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,1.0,4.0,9868.644285714285
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,4.0,6.0,7822.188571428573
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,2.0,5.0,9619.163214285716
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,0.0,5.0,10655.939285714285
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,2.0,4.0,10558.89642857143
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,3.0,5.0,9751.861071428571
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,4.0,4.0,8813.534285714288
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,1.0,0.0,15275.167857142855
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,0.0,18411.057142857142
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,0.0,3.0,12558.482142857141
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,0.0,3.0,14950.871428571429
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,0.0,4.0,13239.699999999997
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,0.0,1.0,17256.914285714287
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,4.0,0.0,11782.710714285715
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,6.0,1.0,7862.335714285713
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,3.0,0.0,11605.528571428573
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,6.0,6.0,7712.335714285714
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,3.0,4.0,10441.874999999998
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,3.0,3.0,9730.182142857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,3.0,1.0,11662.078571428574
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,5.0,2.0,6585.599999999999
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,1.0,4.0,10420.685714285715
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,4.0,6.0,10636.546428571428
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,0.0,1.0,22786.117857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,2.0,0.0,11201.775
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,1.0,1.0,14009.178571428574
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,4.0,4.0,8830.31357142857
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,3.0,1.0,9885.998214285713
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,2.0,1.0,11194.42857142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,5.0,6.0,10762.832142857142
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,4.0,0.0,10124.993571428573
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,5.0,0.0,10545.339285714288
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,6.0,12086.485714285716
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,2.0,6.0,10381.632142857141
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,6.0,6.0,7627.575000000002
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,3.0,12544.425
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,1.0,0.0,11031.321428571431
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,2.0,0.0,10762.650000000003
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,5.0,5.0,9633.612500000001
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,1.0,2.0,10697.935714285715
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,3.0,2.0,11278.517857142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,6.0,1.0,6684.662142857143
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,5.0,0.0,6566.460357142858
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,0.0,2.0,17965.475
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,2.0,12514.867857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,4.0,0.0,9999.807499999999
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,0.0,4.0,12229.760714285714
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2.0,2.0,9605.033214285713
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,0.0,5.0,16298.760714285716
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,4.0,1.0,9697.207499999999
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,0.0,4.0,12408.339285714286
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,0.0,25017.967857142856
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,5.0,5.0,6647.942499999999
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,0.0,4.0,9665.245714285715
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,4.0,2.0,11176.064285714285
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,4.0,4.0,10636.357142857143
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,5.0,1.0,8215.606428571427
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,6.0,5.0,7313.484642857142
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,6.0,1.0,7282.850714285717
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,6.0,0.0,6653.318928571428
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,5.0,5.0,11613.735714285718
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,4.0,4.0,6875.60357142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,4.0,2.0,9913.152500000002
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,4.0,4.0,6890.222857142859
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,6.0,6.0,11429.35
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,3.0,1.0,9613.412499999997
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,6.0,0.0,8528.932499999999
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,4.0,14088.753571428571
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,4.0,4.0,10059.369285714287
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,1.0,1.0,11921.903571428571
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,5.0,2.0,10488.20357142857
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,52.0,5.0,5.0,7290.2464285714295
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,5.0,4.0,10475.32857142857
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,0.0,4.0,15937.085714285715
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,5.0,2.0,10365.957142857145
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,6.0,4.0,6872.6121428571405
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,5.0,2.0,9222.131071428574
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,5.0,4.0,9713.666785714286
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,6.0,1.0,6615.538214285713
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,5.0,2.0,10079.886071428571
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,6.0,6.0,10846.553571428574
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,2.0,10092.390357142858
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,6.0,0.0,11588.274999999998
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,2.0,6.0,10548.667857142855
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,4.0,1.0,10115.559285714286
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,6.0,6.0,7666.909642857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,4.0,1.0,10400.260714285714
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,5.0,4.0,7757.186071428571
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.0,3.0,9645.025357142858
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,2.0,4.0,10605.842857142856
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,5.0,5.0,7948.238214285715
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,3.0,3.0,9132.838214285714
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,4.0,12549.307142857142
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,52.0,4.0,5.0,7914.711428571428
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,3.0,1.0,10384.128571428573
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,2.0,1.0,9605.20214285714
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,1.0,0.0,31002.125000000007
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,53.0,2.0,5.0,10101.767142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,5.0,2.0,11266.48571428571
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,4.0,2.0,10295.967857142858
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,4.0,5.0,8702.51857142857
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,2.0,3.0,8790.669285714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,2.0,2.0,10758.960714285715
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,1.0,0.0,21238.67857142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,3.0,1.0,10560.27142857143
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,5.0,5.0,8447.814285714283
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,1.0,4.0,10455.382142857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,6.0,3.0,11625.242857142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,2.0,5.0,8790.708214285716
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,4.0,2.0,10583.367857142855
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,5.0,0.0,7260.074999999999
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,51.0,2.0,0.0,9083.299642857144
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,0.0,1.0,19679.76785714286
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,52.0,6.0,5.0,7156.731785714285
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,2.0,6.0,12951.624999999998
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,4.0,3.0,10066.106428571427
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,4.0,1.0,9279.1775
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,2.0,12513.114285714284
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2.0,6.0,9687.888214285713
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,2.0,2.0,6952.683214285714
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,5.0,9982.09107142857
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,55.0,5.0,5.0,10573.599999999997
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,54.0,6.0,2.0,7828.2242857142855
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,5.0,6.0,11623.303571428576
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,54.0,1.0,3.0,11188.79642857143
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,54.0,4.0,4.0,11265.710714285715
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,4.0,5.0,10635.214285714286
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,55.0,0.0,3.0,13207.382142857143
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.0,0.0,10002.289285714287
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,2.0,0.0,11644.096428571429
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,3.0,1.0,10787.564285714283
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,1.0,1.0,10087.251428571426
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,3.0,6.0,6920.291785714285
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,54.0,3.0,6.0,11315.592857142856
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,2.0,5.0,11720.239285714286
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,6.0,6.0,9919.940714285713
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,4.0,3.0,8837.871071428572
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.0,6.0,1.0,9905.272857142858
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,6.0,13826.139285714287
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,55.0,1.0,3.0,14549.95714285714
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,4.0,0.0,10750.932142857142
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,55.0,6.0,1.0,11833.832142857145
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,5.0,1.0,9877.670357142857
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,50.0,0.0,5.0,11081.421428571428
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,52.0,4.0,1.0,9671.404285714281
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,52.0,3.0,2.0,10446.757142857145
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,12154.210714285713
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,3.0,4.0,10422.417857142855
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,3.0,6.0,10938.864285714286
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,0.0,1.0,38615.55357142857
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,6.0,6.0,7497.740714285715
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,0.0,5.0,13127.942857142858
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,1.0,0.0,19226.307142857146
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,1.0,3.0,12004.707142857145
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,3.0,12474.567857142858
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,5.0,2.0,6611.318571428571
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,51.0,5.0,4.0,9288.092142857144
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,3.0,3.0,11232.642857142857
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,0.0,4.0,10082.82857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,0.0,5.0,13644.071428571433
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,51.0,4.0,4.0,10067.053928571431
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,51.0,4.0,3.0,9296.864642857141
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,0.0,4.0,13566.067857142858
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,53.0,6.0,4.0,10845.35
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,4.0,1.0,10854.528571428571
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,3.0,4.0,9620.666071428572
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,3.0,0.0,10002.595357142858
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0,6.0,4.0,8768.433928571429
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,3.0,1.0,9241.882857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,5.0,5.0,8691.777500000002
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0,6.0,3.0,10629.842857142856
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,4.0,6.0,7304.395000000001
1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,54.0,1.0,6.0,12834.249999999998
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,6.0,3.0,7595.3725
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,51.0,4.0,5.0,7622.65857142857
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,5.0,5.0,7252.8274999999985
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,51.0,1.0,3.0,9353.554642857143
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,55.0,5.0,3.0,10767.221428571427
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,2.0,2.0,11595.460714285713
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,52.0,4.0,2.0,9691.64892857143
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,1.0,0.0,17541.960714285717
1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,4.0,6.0,10437.739285714286
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,5.0,1.0,11610.54642857143
1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55.0,0.0,2.0,14612.610714285716
1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.0,5.0,3.0,10190.85357142857
